player_id,name,team,PA,runs_per_pa,wRAA,wRC,wRC_plus
663624,ryan mountcastle,BAL,69,0.0378043767693454,2.8847608774302147,18.646387025578576,137.49783317433275
700932,kyle manzardo,CLE,81,0.03741363434978319,3.3548389941270638,21.857617515866444,137.14771518708764
660271,shohei ohtani,LAD,86,0.036729061726543874,3.5031116975320624,23.148037041601036,136.53431572756597
694192,jackson chourio,MIL,99,0.036506428694808905,4.010632552839495,26.625139634965404,136.33482924986882
624431,jose trevino,CIN,49,0.03644888357606408,1.9822435814828665,13.175282440312861,136.2832669414476
608324,alex bregman,BOS,100,0.03625116627841482,4.025642518154079,26.868578964745907,136.10610577636587
657077,alex verdugo,ATL,14,0.035575328940844524,0.5541374101226262,3.7521485126454817,135.50053341849306
691176,jasson domínguez,NYY,74,0.03526742761043079,2.9062494335068614,19.810022403984814,135.22464375646115
609280,miguel andújar,ATH,70,0.03520049634326449,2.744474226671157,18.734529739285435,135.16467115207826
664056,harrison bader,MIN,61,0.03518797889490019,2.3908504311743624,16.32504166359538,135.1534551089579
602104,ramón urías,BAL,54,0.034989383262430465,2.105776786676647,14.440962467836233,134.9755069271509
701358,cam smith,HOU,61,0.03439519703114305,2.342537658838637,16.27672889125965,134.44309663092503
669242,tommy edman,LAD,84,0.03356666285828643,3.156260219353621,22.344326834490758,133.7007029146519
660162,yoán moncada,LAA,27,0.032318107715374286,0.9808339328433877,7.148426773423181,132.58195667233014
691406,junior caminero,TB,84,0.03144177518211782,2.977942836357111,22.166009451494247,131.79673406188277
665742,juan soto,NYM,97,0.03097744839638056,3.3938189438703867,25.55146729706446,131.38068207595182
677951,bobby witt,KC,100,0.030278369994518238,3.4289424047782955,26.271878851370126,130.75428496436922
664034,ty france,MIN,86,0.030246171840753264,2.9461241135684446,22.591049457637418,130.72543436554804
692225,kristian campbell,BOS,87,0.02947619038052407,2.9134579796451363,22.786812688180028,130.03550579476848
592518,manny machado,SD,91,0.0294683071930424,3.0466933966361234,23.833765563034685,130.02844220096353
689414,liam hicks,MIA,55,0.029412878171718004,1.8383624586183176,14.401977504243824,129.97877598503845
666182,bo bichette,TOR,105,0.029378498195181364,3.5059946623559024,27.49107793127732,129.94797040165687
693307,dillon dingler,DET,59,0.02919207378525485,1.9590467277055645,15.436379231194742,129.78092803331108
553993,eugenio suárez,AZ,88,0.029079125294827167,2.91203817733009,23.013822250330897,129.6797224918825
682177,daniel schneemann,CLE,35,0.028106218471974122,1.1241783025008614,9.119206058808,128.80796615947304
668227,randy arozarena,SEA,99,0.02795345068043681,3.1647092898964884,25.779216372022397,128.67108122195117
656555,rhys hoskins,MIL,71,0.02699004724633361,2.2013047191680717,18.41978959624827,127.80784023667202
669127,shea langeliers,ATH,80,0.02683972718430261,2.468329408511909,20.742678565785372,127.67314854484133
502671,paul goldschmidt,NYY,92,0.02657013232128068,2.813800157421911,23.829301688286392,127.43158273041398
668709,jj bleday,ATH,88,0.026254111931490732,2.663678208501505,22.765462281502312,127.14841812564535
641680,jonah heim,TEX,51,0.026202981588751107,1.5411174807185195,13.19101506848035,127.10260366632144
670156,miles mastrobuoni,SEA,35,0.02564323977945129,1.0380576885831363,9.033085444890276,126.60105669870896
596019,francisco lindor,NYM,96,0.02442773270218163,2.7306684844715967,24.65988747319975,125.51192260404717
681082,bryson stott,PHI,82,0.02379422445828033,2.2805487237729745,21.01175660997827,124.9442784984842
669743,alex call,WSH,56,0.023567766365517502,1.5447785601920005,14.336822970283423,124.74136464100663
666163,ben rortvedt,TB,26,0.023242029152962997,0.7087576669785377,6.647921143092413,124.44949344525011
670770,tj friedl,CIN,93,0.023163465434657686,2.5278723182734213,23.77180321360382,124.37909778420473
805367,chase meidroth,CWS,31,0.022990189002862416,0.8372577485107441,7.918568046954211,124.22383643427209
682928,cj abrams,WSH,46,0.022620441099961818,1.2253905645290193,11.73314132996126,123.89253022058611
642201,eli white,ATL,20,0.022100348532077596,0.5223867474331362,5.0909740367515015,123.42651027001924
621439,byron buxton,MIN,83,0.021922633812431643,2.153168991726564,21.11280624239778,123.26727206901718
650402,gleyber torres,DET,44,0.021794197961354716,1.1357932892155693,11.186685325715974,123.15218934592932
657757,gavin sheets,SD,63,0.021569521041287745,1.6121085699725188,16.00315853132537,122.95087147744086
608701,rob refsnyder,BOS,21,0.020702085998390525,0.5191710617650426,5.316187715549327,122.17362130934974
605170,víctor caratini,HOU,32,0.01880886817726907,0.7305936192067177,8.040333282116102,120.4772362235168
681481,kerry carpenter,DET,77,0.018599505528844772,1.7418856137341627,19.33094667760987,120.28964044327684
678882,ceddanne rafaela,BOS,74,0.017728143412189545,1.6096017068131268,18.51337467729108,119.50887148866273
680777,ryan jeffers,MIN,58,0.017697006126811833,1.2597755058475568,14.508678644870816,119.4809714626125
641933,tyler o'neill,BAL,65,0.017243109367291006,1.3823427136606394,16.230251403945328,119.07426512128778
606115,orlando arcia,ATL,28,0.01682320654943494,0.583724836110612,6.979747041156323,118.6980184634741
663743,nick fortes,MIA,24,0.016506739060298765,0.49274772338842343,5.9750524705704615,118.41445324306873
670242,matt wallner,MIN,67,0.015997016535782557,1.34146912097618,16.646236540192703,117.95772519051417
691594,javier sanoja,MIA,44,0.0153902101729804,0.854291221271215,10.905183257771618,117.41400684370696
669364,xavier edwards,MIA,100,0.015275810361876266,1.9301420760511556,24.773078522642983,117.3115008714865
666176,jo adell,LAA,62,0.014761899803800094,1.1648565473351962,15.32747714422213,116.85102020389162
650968,yohel pozo,STL,20,0.014716529301451915,0.37485364693414236,4.943440936252508,116.81036674993533
571657,kyle farmer,COL,67,0.01469154675082955,1.2540875103845854,16.55885492960111,116.78798156751785
663968,jake mangum,TB,69,0.014548666111604132,1.2816737598886132,17.043299908036975,116.65995584182892
702616,jackson holliday,BAL,63,0.013210293334129665,1.0859881924121242,15.477038153764974,115.46073006143367
671732,lawrence butler,ATH,94,0.013154133679345013,1.6150894491568422,23.08744970895316,115.4104091740327
694671,wyatt langford,TEX,52,0.01310760755618494,0.891036726827656,12.769363679055406,115.3687202460341
543309,kyle higashioka,TEX,38,0.013082797211508831,0.6502003451053212,9.330516194810217,115.34648936577648
672640,otto lopez,MIA,86,0.012418594318309543,1.4144400178823053,21.05936536195128,114.75134185056719
666624,christopher morel,TB,68,0.011828014280405289,1.0782739551653235,16.611470738847764,114.22216282155404
696100,hunter goodman,COL,73,0.010722115301951532,1.0769065088741074,17.75225011488614,113.23124116818846
672820,lenyn sosa,CWS,73,0.010555831272280086,1.0647795524054442,17.74012315841748,113.08224523924682
592206,nick castellanos,PHI,88,0.010552317132453385,1.2832609271347077,21.385045000135516,113.07909645503138
516782,starling marte,NYM,44,0.009986011792547786,0.6167372049386045,10.667629241439009,112.57166834933439
643217,andrew benintendi,CWS,49,0.009622818238432534,0.6690417612469066,11.862080620076902,112.24623504652149
668804,bryan reynolds,PIT,100,0.009150408996544103,1.3181962611536506,24.16113270774548,111.82294091554058
691718,pete crow-armstrong,CHC,95,0.008833617547289632,1.222220460497085,22.92301008475932,111.53908541627406
665052,griffin conine,MIA,71,0.008786304277072485,0.910092992884292,17.128577869964488,111.49669117876853
673962,josh jung,TEX,50,0.008398648103669002,0.6215465560137121,12.043014779309626,111.14933856901798
624585,jorge soler,LAA,86,0.007592850566645072,0.9998287256315316,20.644754069700504,110.42731762205764
686469,vinnie pasquantino,KC,91,0.0071953562861210765,1.0218214193083508,21.80889358570691,110.07114974656965
681393,connor norby,MIA,16,0.006477236822569565,0.16818214564479872,3.823051977099491,109.4276912209714
683083,nasim nuñez,WSH,26,0.0059369272063368155,0.25926156687604857,6.198425042989924,108.94355613388117
646240,rafael devers,BOS,105,0.00593262214805467,1.0465662736971362,25.031649542618553,108.9396986608625
605141,mookie betts,LAD,88,0.0056576103453374275,0.8529446529357573,20.954728725936565,108.69327909130593
664023,ian happ,CHC,108,0.005615598298361139,1.0422628116979225,25.712634174017097,108.65563492320187
593428,xander bogaerts,SD,89,0.005491631215714087,0.8478793960550142,21.178092833521738,108.54455636277922
690924,braxton fulford,COL,7,0.005474151597266227,0.06656490489892113,1.665570456160349,108.52889405297516
596142,gary sánchez,BAL,25,0.004298017932896947,0.20835699041268294,5.91909110206064,107.4750398239883
695238,will wagner,TOR,56,0.00428619259786632,0.4660580822853869,13.25810249237681,107.46444393705066
666969,adolis garcía,TEX,84,0.0040120975703755715,0.676085480309402,19.86415209544654,107.21884582808036
687597,jordan beck,COL,32,0.003445661384680313,0.23944800235482688,7.549187665264212,106.7113004802765
677008,heston kjerstad,BAL,50,0.003307382656772032,0.36723027558235377,11.788698498878269,106.58739821763426
607680,kevin pillar,TEX,23,0.002640706577309082,0.15360725443131074,5.407482637147431,105.99003464664662
694384,nolan schanuel,LAA,86,0.0023319745224072447,0.5478323645897243,20.192757708658696,105.71340062830434
702332,caleb durbin,MIL,12,0.0014178910926667583,0.06548336688988138,2.8066357404809006,104.89435197995587
668670,jake rogers,DET,22,-0.00010179508197314593,0.08665218216661807,5.11209820041682,103.53266346580558
672580,maikel garcía,KC,83,-0.001093484490302088,0.24468469211570765,19.204321942786926,102.64407732252113
660844,leo rivas,SEA,17,-0.0013347904482186067,0.046017920665448006,3.9293171165860583,102.42785929226312
670541,yordan álvarez,HOU,84,-0.001627016593697419,0.20285948750343835,19.390926102640574,102.16601510859329
457759,justin turner,CHC,40,-0.0017920612137048973,0.09000437658465699,9.227178955221389,102.01812973124574
663586,austin riley,ATL,91,-0.0021861375351258337,0.16893380583036333,20.956005972228926,101.6650244588992
607208,trea turner,PHI,89,-0.0025810540562894247,0.13010750674172322,20.460320944208448,101.31116634010434
621512,tomás nido,DET,10,-0.002999596322061415,0.010437459262044174,2.294731103921227,100.93613878145513
674441,jacob hurtubise,CIN,10,-0.003541280432632632,0.005025873886812943,2.289319518545996,100.45077210248452
694374,tim tawa,AZ,33,-0.0036703034153368636,0.012331756519112502,7.550500783894416,100.33516329025632
669065,kyle stowers,MIA,84,-0.003903225311380437,0.011843469930719719,19.199910085067856,100.12645765363908
664238,dylan moore,SEA,62,-0.005068970634318818,-0.06346447473199132,14.099156122154941,99.0819117183273
676694,jake meyers,HOU,66,-0.005694689101229939,-0.10881630666030173,14.967521748090304,98.52124750771391
672275,patrick bailey,SF,61,-0.00604132597400652,-0.12169698035652636,13.812494252064488,98.21064953287039
686676,korey lee,CWS,18,-0.0065549204724945475,-0.045146315600219505,4.066582244786309,97.75045206500329
677594,julio rodríguez,SEA,100,-0.00693035902353174,-0.2883202923439715,22.554616154247856,97.414046844473
664702,myles straw,TOR,40,-0.006959115953482227,-0.11647727807057806,9.020697300566153,97.38827969473562
688363,graham pauley,MIA,57,-0.0073882550899322195,-0.1904173186277101,12.83005645592963,97.00375699338592
669003,garrett mitchell,MIL,62,-0.008419246113286654,-0.27098001538229705,13.891640581504635,96.07995531767057
672724,oswald peraza,NYY,24,-0.009086057357647495,-0.12088343220407749,5.36142131497796,95.48247063451385
686780,pedro pagés,STL,53,-0.010071038924661454,-0.3191042844930481,11.787652032200619,94.59989493642902
696285,jacob young,WSH,55,-0.010136978239773267,-0.33476909914096914,12.228845946484537,94.54081115352894
671277,luis garcía,WSH,74,-0.011155473341937918,-0.5257121166944433,16.37806085378351,93.62820623188152
686948,drake baldwin,ATL,46,-0.011611470757242573,-0.34774954758467225,10.160001217847567,93.21961763427208
624415,cavan biggio,KC,37,-0.011822436635302951,-0.2875097565356757,8.164376728703301,93.03058530784423
669398,gage workman,CHC,12,-0.01218071412641264,-0.09754156596150748,2.6436108076295115,92.70955695826525
680776,jarren duran,BOS,105,-0.012290289236104722,-0.8649829254937849,23.120100343427634,92.61137407630291
650859,luis rengifo,LAA,83,-0.01241307946413254,-0.6939301082324232,18.265707142438796,92.50135001610839
687363,victor scott,STL,77,-0.0130140962166716,-0.6899998740401123,16.899061189835596,91.96281934944737
665966,carlos narváez,BOS,56,-0.014280637075183357,-0.5726755615276843,12.219368848563738,90.82795731772157
681351,logan o'hoppe,LAA,65,-0.014973258940943684,-0.7096894452195576,14.13821924506513,90.20734547364879
641487,j. p. crawford,SEA,79,-0.015142035233757003,-0.8758660237928576,17.170053769014686,90.05611639542201
650489,willi castro,MIN,72,-0.015720040013159495,-0.8398336074865248,15.607080634059589,89.53820520930306
642133,rowdy tellez,SEA,49,-0.015843334565780624,-0.5775889986501532,10.615449860179842,89.42772925777888
676572,eric wagaman,MIA,66,-0.01719224883648879,-0.8669189800440844,14.20941907470652,88.21905795468437
683011,anthony volpe,NYY,92,-0.018006142589687614,-1.283238091774976,19.732263439089504,87.48978253324277
542932,jon berti,CHC,25,-0.01837381119890142,-0.35788880009981416,5.352845311548143,87.16033943470391
